Rk,Name,Age,Tm,IP,PAu,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,BA,OBP,SLG,OPS,BAbip,TB,GDP,HBP,SH,SF,IBB,ROE
908,valdefr01,24,HOU,37,,8,154,126,10,22,3,0,3,1,1,24,34,0.175,0.325,0.27,0.595,0.213,34,7,4,0,0,0,0
909,valdejo03,28,SFG,5,,4,24,23,7,8,0,0,3,1,0,1,4,0.348,0.375,0.739,1.114,0.313,17,0,0,0,0,0,0
910,valenda01,33,BAL,0.1,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
911,valenje01,24,PHI,1,,1,7,5,3,2,1,0,1,0,0,2,1,0.4,0.571,1.2,1.771,0.333,6,0,0,0,0,0,0
912,vargaja01,35,NYM,92,,20,404,362,60,100,14,3,18,9,2,30,84,0.276,0.338,0.481,0.819,0.313,174,7,5,5,2,1,3
913,vasquan02,24,MIN,5,,9,26,21,4,5,1,1,0,0,0,2,7,0.238,0.385,0.381,0.766,0.357,8,0,3,0,0,0,1
914,vastoje01,26,TOT,4.1,,6,21,19,5,6,1,1,1,2,0,2,4,0.316,0.381,0.632,1.013,0.357,12,0,0,0,0,0,0
915,vastoje01,26,COL,0.2,,1,6,5,3,3,1,1,0,1,0,1,1,0.6,0.667,1.2,1.867,0.75,6,0,0,0,0,0,0
916,vastoje01,26,KCR,3.2,,5,15,14,2,3,0,0,1,1,0,1,3,0.214,0.267,0.429,0.695,0.2,6,0,0,0,0,0,0
917,riverfe01,26,PIT,70,,70,296,271,24,63,12,0,4,4,0,24,89,0.232,0.297,0.321,0.618,0.331,87,4,1,0,0,2,4
918,velasvi01,26,PHI,146.2,,31,630,553,83,138,35,5,16,2,5,59,161,0.25,0.329,0.418,0.747,0.322,231,9,8,7,3,1,5
919,velazhe01,29,BOS,85,,47,370,335,35,97,17,2,7,5,3,26,53,0.29,0.351,0.415,0.766,0.325,139,12,7,0,2,1,2
920,vendipa01,33,LAD,14,,15,57,52,4,11,3,0,1,0,0,3,9,0.212,0.281,0.327,0.608,0.238,17,2,2,0,0,1,1
921,ventejo01,33,TOT,34.1,,50,145,125,15,26,6,0,1,1,0,16,27,0.208,0.301,0.28,0.581,0.255,35,3,1,2,1,3,2
922,ventejo01,33,TBR,14,,22,58,52,6,11,3,0,1,0,0,6,11,0.212,0.293,0.327,0.62,0.25,17,1,0,0,0,1,0
923,ventejo01,33,ATL,20.1,,28,87,73,9,15,3,0,0,1,0,10,16,0.205,0.306,0.247,0.552,0.259,18,2,1,2,1,2,2
924,verhadr01,27,DET,56.1,,41,233,207,29,46,7,1,6,5,2,19,53,0.222,0.292,0.353,0.645,0.263,73,4,3,0,4,0,3
925,verlaju01,35,HOU,214,,34,833,781,63,156,31,5,28,3,4,37,290,0.2,0.242,0.36,0.602,0.274,281,3,8,2,5,0,2
926,vieirth01,24,CHW,17.2,,16,85,72,14,21,4,0,4,0,0,9,15,0.292,0.388,0.514,0.902,0.315,37,0,3,0,1,0,0
927,vinceni01,31,SEA,56.1,,62,239,218,28,50,7,2,7,2,0,15,56,0.229,0.286,0.376,0.662,0.274,82,1,3,1,2,4,4
928,vizcaar01,27,ATL,38.1,,39,158,141,9,30,8,0,4,0,0,15,40,0.213,0.297,0.355,0.652,0.268,50,3,2,0,0,1,0
929,volstch01,31,CHW,47.1,,33,215,196,35,65,16,0,9,3,1,12,29,0.332,0.374,0.551,0.925,0.348,108,7,3,1,3,1,2
930,vothau01,26,WSN,12.1,,4,55,47,9,12,0,0,3,0,0,6,11,0.255,0.333,0.447,0.78,0.265,21,0,0,1,1,0,0
931,wachami01,26,STL,84.1,,15,355,308,36,68,11,0,9,5,0,36,71,0.221,0.302,0.344,0.646,0.253,106,4,2,4,5,0,3
932,wahlbo01,26,NYM,5.1,,7,29,25,6,9,1,0,2,1,0,4,7,0.36,0.448,0.64,1.088,0.438,16,0,0,0,0,0,0
933,wainwad01,36,STL,40.1,,8,181,156,21,41,8,0,5,0,1,18,40,0.263,0.343,0.41,0.753,0.319,64,2,2,3,2,1,2
934,waldema01,29,BOS,14.2,,8,59,55,7,14,6,0,0,1,0,3,14,0.255,0.305,0.364,0.669,0.341,20,3,1,0,0,0,1
935,walketa01,25,ARI,13,,3,56,51,5,15,2,0,1,0,1,5,9,0.294,0.357,0.392,0.749,0.341,20,1,0,0,0,0,0
936,warread01,30,TOT,51.2,,47,223,200,18,48,10,0,6,5,2,20,52,0.24,0.314,0.38,0.694,0.294,76,1,2,0,1,1,1
937,warread01,30,NYY,30,,24,128,114,9,26,5,0,3,3,1,12,37,0.228,0.305,0.351,0.656,0.307,40,0,1,0,1,0,1
938,warread01,30,SEA,21.2,,23,95,86,9,22,5,0,3,2,1,8,15,0.256,0.326,0.419,0.745,0.279,36,1,1,0,0,1,0
939,watsoto01,33,SFG,66,,72,261,241,19,54,10,2,4,3,0,14,72,0.224,0.267,0.332,0.599,0.299,80,5,1,3,2,3,0
940,weavelu01,24,STL,136.1,,30,609,542,83,150,24,4,19,1,0,54,121,0.277,0.345,0.441,0.786,0.325,239,9,3,9,1,2,7
941,webbty01,27,TOT,20.1,,22,90,79,15,22,6,0,3,0,0,9,15,0.278,0.36,0.468,0.828,0.311,37,1,1,1,0,2,0
942,webbty01,27,SDP,5,,4,24,21,7,6,2,0,2,0,0,3,4,0.286,0.375,0.667,1.042,0.267,14,0,0,0,0,0,0
943,webbty01,27,STL,15.1,,18,66,58,8,16,4,0,1,0,0,6,11,0.276,0.354,0.397,0.75,0.326,23,1,1,1,0,2,0
944,weberry01,27,TBR,5.1,,2,25,21,5,5,1,1,0,1,1,2,1,0.238,0.32,0.381,0.701,0.238,8,0,1,0,1,0,1
945,webstal01,28,CHC,3,,3,15,12,2,2,0,0,1,0,0,1,3,0.167,0.333,0.417,0.75,0.125,5,0,2,0,0,0,1
946,weissza01,26,CIN,0,,1,4,2,4,2,0,0,2,0,0,2,0,1,1,4,5,,8,0,0,0,0,0,0
947,wendejb01,25,OAK,16.2,,13,62,57,1,8,2,0,1,0,0,5,14,0.14,0.21,0.228,0.438,0.167,13,1,0,0,0,0,0
948,whalero01,24,SEA,4,,1,14,13,0,1,0,0,0,0,0,1,0,0.077,0.143,0.077,0.22,0.077,1,0,0,0,0,0,0
949,wheelza01,28,NYM,182.1,,29,744,668,69,150,20,1,14,8,1,55,179,0.225,0.291,0.32,0.611,0.284,214,14,9,8,4,0,3
950,whitlch01,29,ATL,1,,1,6,5,2,2,1,0,1,0,0,1,1,0.4,0.5,1.2,1.7,0.333,6,0,0,0,0,0,0
951,wickro01,25,SDP,8.1,,10,38,37,6,13,3,1,1,1,0,1,7,0.351,0.368,0.568,0.936,0.414,21,1,0,0,0,0,0
952,wieckbr01,26,SDP,7,,5,24,24,1,3,1,0,1,0,0,0,10,0.125,0.125,0.292,0.417,0.154,7,0,0,0,0,0,0
953,wilkeaa01,29,MIL,9,,3,43,39,10,12,1,0,4,0,0,3,10,0.308,0.372,0.641,1.013,0.32,25,0,1,0,0,0,0
954,williau01,25,WSN,9.2,,10,44,37,6,10,1,0,5,0,0,6,8,0.27,0.372,0.703,1.075,0.208,26,0,0,1,0,2,0
955,willita01,26,MIL,53,,56,236,204,28,53,8,2,6,1,1,25,57,0.26,0.341,0.407,0.747,0.329,83,3,1,4,2,4,3
956,willitr01,26,PIT,170.2,,31,701,632,64,146,33,3,15,3,6,55,126,0.231,0.295,0.364,0.659,0.265,230,12,4,6,4,3,6
957,wilsoal01,31,DET,61.2,,59,245,224,24,50,7,1,8,0,3,15,43,0.223,0.276,0.371,0.646,0.24,83,4,2,2,2,2,2
958,wilsobr02,20,ATL,7,,3,33,26,5,8,4,0,0,1,0,6,6,0.308,0.424,0.462,0.886,0.381,12,2,0,0,1,2,0
959,wilsoju10,30,CHC,54.2,,71,236,202,22,45,11,0,5,1,2,33,69,0.223,0.331,0.351,0.682,0.31,71,5,0,0,1,1,3
960,wingetr01,24,SDP,19,,22,81,68,8,13,1,0,3,4,1,11,27,0.191,0.309,0.338,0.647,0.256,23,0,1,0,1,0,0
961,winklda01,28,ATL,60.1,,69,255,228,27,52,13,2,3,1,0,20,69,0.228,0.303,0.342,0.645,0.312,78,3,5,1,1,1,1
962,wislema01,25,TOT,40,,18,166,155,20,41,9,1,8,2,1,7,32,0.265,0.291,0.49,0.781,0.28,76,2,0,1,3,0,1
963,wislema01,25,ATL,26.2,,7,112,106,16,30,7,1,6,1,1,5,21,0.283,0.313,0.538,0.85,0.3,57,2,0,0,1,0,0
964,wislema01,25,CIN,13.1,,11,54,49,4,11,2,0,2,1,0,2,11,0.224,0.245,0.388,0.633,0.237,19,0,0,1,2,0,1
965,wittgni01,27,MIA,33.2,,32,148,130,13,29,8,1,1,0,1,15,31,0.223,0.306,0.323,0.629,0.283,42,1,1,1,1,3,4
966,woodal02,27,LAD,151.2,,33,637,579,70,143,25,0,14,5,2,40,135,0.247,0.301,0.363,0.664,0.295,210,14,8,3,7,5,11
967,woodbl01,32,LAA,11.2,,13,47,38,3,8,2,0,1,0,1,7,10,0.211,0.34,0.342,0.683,0.25,13,2,1,0,1,2,0
968,woodhu01,24,TBR,41,,29,179,159,17,42,4,2,4,2,1,18,42,0.264,0.337,0.39,0.727,0.333,62,2,0,1,1,1,0
969,woodrbr01,25,MIL,42.1,,19,176,159,18,36,5,1,4,2,0,14,47,0.226,0.295,0.346,0.641,0.294,55,3,2,0,1,0,0
970,workmbr01,29,BOS,41.1,,43,167,148,15,34,6,1,6,5,4,16,37,0.23,0.299,0.405,0.705,0.259,60,1,0,0,3,0,0
971,wrighky01,22,ATL,6,,4,28,22,3,4,0,0,2,1,0,6,5,0.182,0.357,0.455,0.812,0.133,10,0,0,0,0,0,0
972,wrighmi01,28,BAL,84.1,,48,388,338,55,101,16,2,12,1,1,36,74,0.299,0.372,0.464,0.837,0.345,157,6,7,1,6,1,2
973,wrighst01,33,BOS,53.2,,20,223,195,17,41,9,0,5,0,2,26,42,0.21,0.309,0.333,0.643,0.243,65,5,2,0,0,1,1
974,yacabji01,26,BAL,40,,12,177,153,25,40,6,1,8,1,0,18,33,0.261,0.358,0.471,0.829,0.286,72,3,5,1,0,1,1
975,yarbrry01,26,TBR,147.1,,38,628,568,70,140,41,0,18,8,2,50,128,0.246,0.316,0.414,0.73,0.288,235,10,8,1,1,6,7
976,yateski01,31,SDP,63,,65,250,226,15,41,4,0,6,5,1,17,90,0.181,0.248,0.279,0.527,0.263,63,2,4,0,3,0,2
977,zagurmi01,35,MIL,1,,2,10,8,7,5,1,2,0,0,0,2,2,0.625,0.7,1.25,1.95,0.833,10,0,0,0,0,1,0
978,zamorda01,25,NYM,9,,16,36,31,3,6,0,1,1,0,0,3,16,0.194,0.286,0.355,0.641,0.357,11,1,1,1,0,1,0
979,zastrro01,26,CHC,5.2,,6,26,21,3,6,2,0,0,2,0,4,3,0.286,0.423,0.381,0.804,0.333,8,0,1,0,0,0,0
980,zieglbr01,38,TOT,73.2,,82,305,276,34,71,11,1,8,1,1,25,50,0.257,0.321,0.391,0.713,0.286,108,14,2,0,2,6,3
981,zieglbr01,38,MIA,52,,53,213,193,25,49,7,1,7,0,1,17,37,0.254,0.319,0.409,0.729,0.28,79,11,2,0,1,4,2
982,zieglbr01,38,ARI,21.2,,29,92,83,9,22,4,0,1,1,0,8,13,0.265,0.326,0.349,0.675,0.3,29,3,0,0,1,2,1
983,zimmejo02,32,DET,131.1,,25,556,521,76,140,23,6,28,6,6,26,111,0.269,0.303,0.497,0.8,0.289,259,4,2,2,5,0,6
