yearID,Name,teamID,IP,PAu,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,BA,OBP,SLG,OPS,BAbip,TB,GDP,HBP,SH,SF,IBB,ROE
2017,gomezro01,SFG,5.1,,4,26,25,5,9,0,3,0,0,0,1,6,0.36,0.385,0.6,0.985,0.474,15,0,0,0,0,0,0
2017,gonzama02,TOT,40,,11,185,172,27,59,6,2,8,2,1,11,32,0.343,0.384,0.541,0.924,0.383,93,3,1,0,1,0,1
2017,gonzama02,STL,3.1,,1,16,16,5,6,1,1,3,0,0,0,2,0.375,0.375,1.125,1.5,0.273,18,0,0,0,0,0,0
2017,gonzama02,SEA,36.2,,10,169,156,22,53,5,1,5,2,1,11,30,0.34,0.385,0.481,0.865,0.393,75,3,1,0,1,0,1
2017,gonzagi01,WSN,201,,32,827,731,69,158,31,0,21,14,5,79,188,0.216,0.298,0.345,0.642,0.261,252,16,7,7,3,5,3
2017,gonzami03,TOT,156,,27,684,616,88,167,39,5,22,8,2,55,100,0.271,0.334,0.458,0.792,0.291,282,10,6,2,5,2,8
2017,gonzami03,CHW,133.2,,22,588,531,72,145,37,4,16,7,1,47,85,0.273,0.334,0.448,0.783,0.297,238,10,4,2,4,2,8
2017,gonzami03,TEX,22.1,,5,96,85,16,22,2,1,6,1,1,8,15,0.259,0.333,0.518,0.851,0.246,44,0,2,0,1,0,0
2017,goodyni01,CLE,54.2,,56,221,197,20,39,7,1,7,1,0,20,72,0.198,0.282,0.35,0.632,0.271,69,6,3,1,0,2,4
2017,gosseda01,OAK,91.1,,18,414,379,67,116,27,1,21,2,2,31,72,0.306,0.357,0.549,0.906,0.33,208,7,0,2,2,0,5
2017,gotttr01,WSN,3,,4,23,20,10,11,1,0,1,0,0,3,3,0.55,0.609,0.75,1.359,0.625,15,0,0,0,0,1,0
2017,gracema02,WSN,50,,40,215,188,25,50,8,1,3,6,1,18,31,0.266,0.335,0.367,0.702,0.299,69,3,3,3,3,4,1
2017,graveke01,OAK,105.1,,19,444,407,50,114,22,4,12,7,1,32,70,0.28,0.338,0.442,0.78,0.313,180,15,4,0,1,1,2
2017,grayjo02,COL,110.1,,20,461,425,47,113,17,5,10,9,2,30,112,0.266,0.316,0.4,0.716,0.338,170,9,2,2,2,0,3
2017,grayso01,TOT,162.1,,27,678,615,79,139,30,2,19,11,3,57,153,0.226,0.294,0.374,0.668,0.27,230,12,3,1,2,1,11
2017,grayso01,OAK,97,,16,400,367,48,84,21,1,8,9,2,30,94,0.229,0.288,0.357,0.644,0.285,131,9,1,0,2,0,8
2017,grayso01,NYY,65.1,,11,278,248,31,55,9,1,11,2,1,27,59,0.222,0.303,0.399,0.702,0.247,99,3,2,1,0,1,3
2017,greench03,NYY,69,,40,253,231,14,34,10,0,4,5,2,17,103,0.147,0.211,0.242,0.454,0.24,56,4,2,2,1,0,1
2017,greensh02,DET,67.2,,71,283,244,21,50,8,1,6,1,1,34,73,0.205,0.311,0.32,0.631,0.265,78,9,4,0,1,4,3
2017,gregelu01,HOU,61,,65,263,241,31,62,14,0,13,11,0,20,70,0.257,0.313,0.477,0.79,0.308,115,2,0,1,1,4,1
2017,greinza01,ARI,202.1,,32,801,749,80,172,35,4,25,5,9,45,215,0.23,0.272,0.387,0.659,0.287,290,19,0,4,3,0,6
2017,griffaj01,TEX,77.1,,18,338,300,52,76,20,1,20,2,1,28,61,0.253,0.325,0.527,0.852,0.251,158,4,6,0,4,0,2
2017,grillja01,TOT,40,,46,184,165,30,46,13,0,12,3,1,18,48,0.279,0.353,0.576,0.929,0.324,95,1,1,0,0,0,1
2017,grillja01,TOR,20.2,,26,95,86,17,24,6,0,9,1,0,9,23,0.279,0.347,0.663,1.01,0.278,57,1,0,0,0,0,0
2017,grillja01,TEX,19.1,,20,89,79,13,22,7,0,3,2,1,9,25,0.278,0.36,0.481,0.841,0.373,38,0,1,0,0,0,1
2017,grimmju01,CHC,55.1,,50,232,202,34,47,5,0,12,8,1,27,59,0.233,0.325,0.436,0.76,0.265,88,5,1,1,1,0,0
2017,gsellro01,NYM,119.2,,25,549,493,85,138,31,4,17,7,3,42,82,0.28,0.345,0.462,0.807,0.306,228,10,8,4,2,3,16
2017,guduare01,HOU,16,,22,83,71,14,24,6,0,1,1,0,12,16,0.338,0.434,0.465,0.899,0.426,33,1,0,0,0,0,0
2017,guerrde01,LAA,25,,19,105,92,13,20,7,0,4,1,1,12,22,0.217,0.305,0.424,0.729,0.239,39,1,0,0,1,0,0
2017,guerrja01,MIA,21,,16,88,80,8,23,4,0,2,0,0,7,12,0.288,0.345,0.413,0.757,0.318,33,5,0,1,0,1,1
2017,guerrju02,MIL,70.1,,21,314,265,44,61,8,1,18,1,1,43,67,0.23,0.345,0.472,0.817,0.238,125,6,4,1,1,0,9
2017,gurkaja01,LAA,0.2,,3,5,4,0,2,1,0,0,0,0,1,0,0.5,0.6,0.75,1.35,0.5,3,0,0,0,0,0,0
2017,gustaja01,HOU,5,,6,25,18,4,5,1,0,0,0,0,7,2,0.278,0.48,0.333,0.813,0.313,6,2,0,0,0,0,0
2017,guthrje01,WSN,0.2,,1,12,6,10,6,1,1,0,1,0,4,0,1,0.833,1.5,2.333,0.75,9,0,0,0,2,0,0
2017,haderjo01,MIL,47.2,,35,188,160,11,25,8,0,4,1,1,22,68,0.156,0.273,0.281,0.554,0.236,45,4,4,1,1,1,1
2017,hahnje01,OAK,69.2,,14,316,276,46,78,15,3,4,4,1,27,55,0.283,0.346,0.402,0.748,0.332,111,8,3,3,6,0,8
2017,haleyju01,MIN,18,,10,81,73,12,22,1,3,3,1,0,6,14,0.301,0.358,0.521,0.879,0.333,38,3,1,0,1,0,2
2017,hamelco01,TEX,148,,24,614,548,74,125,28,2,18,8,6,53,105,0.228,0.308,0.385,0.693,0.251,211,15,11,0,2,1,6
2017,hammeja01,KCR,180.1,,32,804,737,109,209,35,2,26,20,3,48,145,0.284,0.331,0.442,0.773,0.318,326,5,9,0,10,2,8
2017,handbr01,SDP,79.1,,72,311,282,20,54,7,1,9,3,0,20,104,0.191,0.261,0.319,0.58,0.265,90,6,7,1,1,1,0
2017,happja01,TOR,145.1,,25,626,575,64,145,22,3,18,8,2,46,142,0.252,0.306,0.395,0.7,0.303,227,5,0,1,4,1,9
2017,hardybl01,DET,33.1,,35,156,139,24,46,9,0,7,1,1,13,28,0.331,0.378,0.547,0.925,0.361,76,3,0,0,4,1,1
2017,harrelu01,TOR,6.1,,4,33,29,5,10,1,0,1,0,0,4,6,0.345,0.424,0.483,0.907,0.409,14,0,0,0,0,0,1
2017,harriwi10,HOU,45.1,,46,177,170,15,37,4,0,7,2,1,7,52,0.218,0.249,0.365,0.613,0.27,62,1,0,0,0,0,0
2017,hartdo01,BAL,43.2,,51,190,172,19,48,8,0,5,2,0,13,29,0.279,0.342,0.413,0.755,0.309,71,7,4,0,1,0,1
2017,harvema01,NYM,92.2,,19,431,373,70,110,15,1,21,4,1,47,67,0.295,0.381,0.509,0.89,0.31,190,5,6,3,2,3,1
2017,hatchch02,TOT,59.2,,49,257,232,29,58,11,0,10,1,0,21,63,0.25,0.31,0.427,0.737,0.298,99,2,0,2,2,2,1
2017,hatchch02,LAD,36.2,,26,158,143,20,37,7,0,7,0,0,12,43,0.259,0.314,0.455,0.769,0.319,65,2,0,2,1,0,1
2017,hatchch02,OAK,23,,23,99,89,9,21,4,0,3,1,0,9,20,0.236,0.303,0.382,0.685,0.269,34,0,0,0,1,2,0
2017,hauscmi01,TEX,8,,4,39,36,10,14,2,0,5,1,0,2,7,0.389,0.436,0.861,1.297,0.375,31,2,1,0,0,0,0
2017,heanean01,LAA,21.2,,5,101,90,17,27,2,1,12,0,1,9,27,0.3,0.364,0.744,1.108,0.294,67,0,0,2,0,0,1
2017,hellebe01,NYY,11,,9,43,36,1,5,0,1,0,1,0,6,9,0.139,0.256,0.194,0.45,0.179,7,1,0,0,1,0,1
2017,hellije01,TOT,164,,30,695,628,105,160,41,3,35,7,4,47,96,0.255,0.312,0.497,0.808,0.248,312,13,8,5,7,2,7
2017,hellije01,PHI,112.1,,20,472,426,62,111,28,3,22,4,3,30,65,0.261,0.315,0.495,0.81,0.259,211,10,6,5,5,2,4
2017,hellije01,BAL,51.2,,10,223,202,43,49,13,0,13,3,1,17,31,0.243,0.305,0.5,0.805,0.225,101,3,2,0,2,0,3
2017,hembrhe01,BOS,62,,62,271,249,29,72,14,0,10,8,2,18,70,0.289,0.337,0.466,0.803,0.363,116,5,1,1,2,0,3
2017,hendrky01,CHC,139.2,,24,570,521,49,126,17,0,17,13,4,40,123,0.242,0.298,0.372,0.67,0.285,194,11,2,6,1,1,5
2017,hendrli01,OAK,64,,70,273,249,34,57,12,1,7,12,1,23,78,0.229,0.293,0.369,0.663,0.303,92,2,0,0,1,0,4
2017,hernaar01,CIN,24.1,,19,108,85,14,14,3,0,6,6,0,22,29,0.165,0.333,0.412,0.745,0.157,35,0,0,0,1,1,0
2017,hernada01,TOT,55,,64,214,201,20,48,8,0,4,4,3,9,52,0.239,0.272,0.338,0.611,0.299,68,6,1,1,2,0,0
2017,hernada01,LAA,36.1,,38,140,130,10,29,5,0,0,2,2,8,37,0.223,0.273,0.262,0.535,0.312,34,5,1,1,0,0,0
2017,hernada01,ARI,18.2,,26,74,71,10,19,3,0,4,2,1,1,15,0.268,0.27,0.479,0.749,0.278,34,1,0,0,2,0,0
2017,hernafe02,SEA,86.2,,16,368,333,46,86,19,0,17,2,1,26,78,0.258,0.322,0.468,0.791,0.289,156,10,6,1,1,0,5
2017,herreke01,KCR,59.1,,64,259,235,33,60,12,6,9,5,0,20,56,0.255,0.314,0.472,0.786,0.297,111,3,1,1,2,2,3
2017,herrero01,NYY,3,,2,14,12,2,3,0,0,1,1,0,1,3,0.25,0.357,0.5,0.857,0.25,6,0,1,0,0,0,0
2017,hestoch01,TOT,6,,3,38,33,12,15,1,1,3,1,0,5,3,0.455,0.526,0.818,1.344,0.444,27,0,0,0,0,0,1
2017,hestoch01,SEA,5,,2,34,29,12,14,1,1,3,0,0,5,3,0.483,0.559,0.897,1.455,0.478,26,0,0,0,0,0,1
2017,hestoch01,MIN,1,,1,4,4,0,1,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5,0.25,1,0,0,0,0,0,0
2017,hildetr01,MIN,42,,37,170,158,15,38,8,1,4,5,0,6,44,0.241,0.284,0.38,0.664,0.306,60,6,4,1,1,2,1
2017,hillri01,LAD,135.2,,25,552,488,51,99,15,2,18,12,6,49,166,0.203,0.286,0.352,0.639,0.265,172,8,9,4,2,1,6
2017,hoffmje02,COL,99.1,,23,440,388,66,106,27,6,15,2,0,40,82,0.273,0.343,0.49,0.833,0.307,190,5,4,3,5,1,0
2017,holdejo02,NYY,39.1,,37,171,159,17,45,8,1,5,1,0,8,40,0.283,0.329,0.44,0.77,0.351,70,3,3,1,0,1,1
2017,hollade01,CHW,135,,29,626,538,106,156,31,4,31,9,2,75,104,0.29,0.383,0.535,0.918,0.308,288,18,8,1,3,2,13
2017,hollagr01,COL,57.1,,61,235,207,24,40,7,1,7,4,1,26,70,0.193,0.285,0.338,0.623,0.252,70,5,1,0,1,1,1
2017,holmbda01,CHW,57.2,,37,272,229,37,63,14,2,12,2,1,34,33,0.275,0.379,0.511,0.89,0.273,117,3,6,0,3,3,3
2017,hoovejj01,ARI,41.1,,52,197,170,20,47,8,2,7,1,1,26,54,0.276,0.376,0.471,0.846,0.367,80,2,1,0,0,1,2
2017,housetj01,TOR,2,,2,10,9,1,3,1,0,0,0,0,1,1,0.333,0.4,0.444,0.844,0.375,4,0,0,0,0,0,0
2017,howeljp01,TOR,11,,16,52,45,9,13,6,0,2,0,0,7,6,0.289,0.385,0.556,0.94,0.297,25,1,0,0,0,0,1
2017,hoytja01,HOU,49.1,,43,211,195,24,51,10,1,7,4,0,14,66,0.262,0.318,0.431,0.748,0.361,84,5,2,0,0,0,1
2017,huch02,TBR,10,,6,40,35,4,5,1,0,2,1,0,4,9,0.143,0.225,0.343,0.568,0.12,12,0,0,0,1,0,1
2017,hudsoda01,PIT,61.2,,71,271,230,34,57,12,2,7,5,3,33,66,0.248,0.352,0.409,0.761,0.314,94,7,5,1,2,1,2
2017,hugheja02,MIL,59.2,,67,244,212,21,49,19,2,4,12,5,24,48,0.231,0.326,0.396,0.723,0.281,84,11,6,2,0,5,3
2017,hugheph01,MIN,53.2,,14,244,228,38,72,18,0,12,3,3,13,38,0.316,0.354,0.553,0.907,0.335,126,1,1,1,1,2,2
2017,hunteto02,TBR,58.2,,61,228,213,18,43,8,1,6,4,1,14,64,0.202,0.254,0.333,0.588,0.259,71,2,1,0,0,0,0
2017,hurshja01,ATL,10.2,,9,47,41,6,13,2,0,1,0,0,4,7,0.317,0.383,0.439,0.822,0.353,18,3,1,0,1,1,0
2017,iglesra01,CIN,76,,63,306,276,22,57,8,1,5,3,3,27,92,0.207,0.279,0.297,0.576,0.289,82,4,1,1,1,1,1
2017,infangr01,CHW,54.2,,52,227,199,20,45,10,1,4,8,0,20,49,0.226,0.3,0.347,0.646,0.272,69,4,3,0,5,4,3
2017,iwakuhi01,SEA,31,,6,128,114,16,27,7,0,7,1,2,12,16,0.237,0.32,0.482,0.803,0.22,55,5,2,0,0,0,2
2017,jacksed01,TOT,76,,16,339,303,53,86,18,1,20,8,2,29,60,0.284,0.343,0.548,0.891,0.292,166,3,0,4,3,2,4
2017,jacksed01,BAL,5,,3,29,24,7,11,4,0,2,0,0,4,2,0.458,0.536,0.875,1.411,0.45,21,1,0,1,0,0,1
2017,jacksed01,WSN,71,,13,310,279,46,75,14,1,18,8,2,25,58,0.269,0.326,0.52,0.845,0.277,145,2,0,3,3,2,3
2017,jackslu01,ATL,50.2,,43,224,198,26,55,12,1,4,5,0,19,33,0.278,0.35,0.409,0.759,0.313,81,2,4,1,2,4,3
2017,jankojo01,HOU,4.1,,3,22,20,6,7,1,1,3,0,0,2,5,0.35,0.409,0.95,1.359,0.333,19,0,0,0,0,0,0
2017,janseke01,LAD,68.1,,65,258,248,11,44,6,1,5,11,0,7,109,0.177,0.206,0.27,0.476,0.291,67,3,2,0,0,0,2
2017,jayjo02,CHC,1,,1,4,4,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0.25,1,0,0,0,0,0,0
2017,jayemy01,DET,12.2,,5,71,56,18,18,4,1,2,0,0,10,4,0.321,0.437,0.536,0.972,0.308,30,0,3,0,2,0,2
2017,jeffrje01,TOT,65.1,,61,295,257,35,73,15,0,10,2,0,34,51,0.284,0.371,0.459,0.83,0.32,118,11,2,1,1,4,2
2017,jeffrje01,TEX,40.2,,39,183,161,25,49,10,0,8,1,0,19,29,0.304,0.383,0.516,0.898,0.328,83,8,2,0,1,2,1
2017,jeffrje01,MIL,24.2,,22,112,96,10,24,5,0,2,1,0,15,22,0.25,0.351,0.365,0.716,0.306,35,3,0,1,0,2,1
2017,jennida01,TOT,62.2,,77,267,233,27,53,4,0,8,3,1,31,51,0.227,0.32,0.348,0.667,0.257,81,8,1,0,1,7,2
2017,jennida01,CHW,44.1,,48,185,163,20,35,3,0,6,2,0,19,38,0.215,0.299,0.344,0.642,0.242,56,6,1,0,1,4,1
2017,jennida01,TBR,18.1,,29,82,70,7,18,1,0,2,1,1,12,13,0.257,0.366,0.357,0.723,0.291,25,2,0,0,0,3,1
2017,jimenjo02,DET,19,,24,99,87,28,31,7,0,4,1,1,9,17,0.356,0.424,0.575,0.999,0.403,50,0,2,0,1,0,1
2017,jimenub01,BAL,142.2,,31,648,580,109,169,39,4,33,18,4,58,139,0.291,0.359,0.543,0.902,0.33,315,9,5,1,4,0,2
2017,johnsbr02,BOS,27,,5,121,113,13,32,8,0,5,1,0,8,21,0.283,0.331,0.487,0.817,0.31,55,0,0,0,0,1,0
2017,johnsji04,ATL,56.2,,61,256,227,39,59,9,0,8,3,0,25,61,0.26,0.332,0.405,0.737,0.317,92,3,1,0,3,3,3
2017,johnspi01,CHC,1,,1,7,6,2,2,0,0,0,0,0,1,2,0.333,0.429,0.333,0.762,0.5,2,0,0,0,0,0,1
2017,jonesna01,CHW,11.2,,11,49,41,3,9,2,0,1,0,0,6,15,0.22,0.333,0.341,0.675,0.32,14,2,1,1,0,1,0
2017,jorgefe01,MIN,7.2,,2,36,34,9,14,2,1,4,0,0,2,4,0.412,0.444,0.882,1.327,0.385,30,3,0,0,0,0,0
2017,jungmta01,MIL,0.2,,1,6,4,1,2,1,0,0,0,0,1,1,0.5,0.667,0.75,1.417,0.667,3,0,1,0,0,0,0
2017,junisja01,KCR,98.1,,20,422,382,52,101,18,2,15,2,4,25,80,0.264,0.322,0.44,0.762,0.297,168,3,9,3,3,1,3
2017,kahnlto01,TOT,62.2,,69,256,232,20,53,8,1,4,2,0,17,96,0.228,0.282,0.323,0.606,0.36,75,6,2,1,4,1,2
2017,kahnlto01,CHW,36,,37,141,131,12,28,3,1,3,2,0,7,60,0.214,0.25,0.321,0.571,0.357,42,4,0,1,2,1,2
2017,kahnlto01,NYY,26.2,,32,115,101,8,25,5,0,1,0,0,10,36,0.248,0.322,0.327,0.648,0.364,33,2,2,0,2,0,0
2017,karnsna01,KCR,45.1,,9,188,173,21,41,5,2,9,6,1,13,51,0.237,0.298,0.445,0.743,0.283,77,2,2,0,0,1,1
2017,kelake01,TEX,38.2,,39,151,133,12,18,2,0,4,3,1,17,51,0.135,0.238,0.241,0.479,0.179,32,0,1,0,0,1,0
2017,kellesh01,WSN,26,,33,121,109,21,29,3,0,12,2,0,11,25,0.266,0.339,0.624,0.963,0.236,68,0,1,0,0,1,2
2017,kellyjo05,BOS,58,,54,238,208,19,42,7,0,3,1,1,27,52,0.202,0.294,0.279,0.573,0.252,58,6,1,0,2,1,1
2017,kendrky01,BOS,8.1,,2,45,42,12,18,4,0,1,2,0,3,3,0.429,0.467,0.595,1.062,0.447,25,1,0,0,0,0,0
2017,kenneia01,KCR,154,,30,655,582,99,143,31,3,34,4,5,61,131,0.246,0.32,0.485,0.804,0.258,282,11,5,1,6,2,7
2017,kershcl01,LAD,175,,27,679,641,49,136,20,2,23,3,2,30,202,0.212,0.246,0.357,0.604,0.27,229,15,0,4,3,0,8
2017,keuchda01,HOU,145.2,,23,584,533,50,116,18,0,15,3,2,47,125,0.218,0.284,0.336,0.619,0.257,179,23,2,1,0,0,9
2017,kimbrcr01,BOS,69,,67,254,235,11,33,6,0,6,4,6,14,126,0.14,0.202,0.243,0.444,0.262,57,1,4,1,0,0,3
2017,kintzbr01,TOT,71.1,,72,288,266,25,66,8,1,5,4,2,16,39,0.248,0.296,0.342,0.638,0.272,91,9,3,1,2,2,2
2017,kintzbr01,MIN,45.1,,45,182,167,15,41,5,0,3,4,1,11,27,0.246,0.297,0.329,0.626,0.273,55,6,2,0,2,1,1
2017,kintzbr01,WSN,26,,27,106,99,10,25,3,1,2,0,1,5,12,0.253,0.295,0.364,0.659,0.271,36,3,1,1,0,1,1
2017,kittran01,TBR,15.1,,15,66,59,4,13,3,0,2,0,0,6,14,0.22,0.292,0.373,0.665,0.256,22,1,0,1,0,1,2
2017,klubeco01,CLE,203.2,,29,777,732,56,141,31,0,21,15,5,36,265,0.193,0.235,0.321,0.556,0.268,235,7,5,3,1,2,4
2017,knebeco01,MIL,76,,76,309,267,15,48,8,0,6,13,2,40,126,0.18,0.291,0.277,0.568,0.311,74,4,2,0,0,5,0
2017,kochma01,ARI,0,,1,3,2,3,2,1,0,0,0,0,1,0,1,1,1.5,2.5,1,3,0,0,0,0,0,0
2017,koehlto01,TOT,72.2,,27,334,288,55,83,13,1,16,5,3,35,62,0.288,0.378,0.507,0.885,0.318,146,6,7,3,1,3,1
2017,koehlto01,MIA,55.2,,12,259,222,50,67,9,0,15,5,3,29,44,0.302,0.395,0.545,0.94,0.319,121,6,5,3,0,3,1
2017,koehlto01,TOR,17,,15,75,66,5,16,4,1,1,0,0,6,18,0.242,0.32,0.379,0.699,0.313,25,0,2,0,1,0,0
2017,kolarad01,TBR,8.1,,12,40,31,6,9,2,0,2,0,1,4,4,0.29,0.436,0.548,0.984,0.28,17,1,4,1,0,2,0
2017,kontoge01,TOT,66.1,,65,278,252,27,61,16,0,9,6,0,20,70,0.242,0.297,0.413,0.709,0.299,104,5,0,5,1,2,3
2017,kontoge01,SFG,51.2,,50,223,201,24,52,13,0,8,5,0,17,55,0.259,0.315,0.443,0.758,0.317,89,4,0,4,1,2,3
2017,kontoge01,PIT,14.2,,15,55,51,3,9,3,0,1,1,0,3,15,0.176,0.222,0.294,0.516,0.229,15,1,0,1,0,0,0
2017,krolia01,ATL,49,,51,214,188,34,50,9,1,8,6,1,21,44,0.266,0.35,0.452,0.803,0.307,85,5,4,0,1,0,3
2017,kuhlch01,PIT,157.1,,31,680,592,81,159,41,5,17,9,3,72,142,0.269,0.352,0.441,0.793,0.325,261,20,6,6,4,7,5
2017,labouja01,DET,6,,6,28,20,3,4,1,0,0,0,0,7,4,0.2,0.393,0.25,0.643,0.235,5,1,0,0,1,1,0
